energy
0
-9.695598510355625
-12.150268284298328
-19.848606520681347
-12.68537109390035
-20.54238196238964
-22.83837910422607
-28.69812969874276
-11.029047623082159
-19.724646133437783
-21.340728265514148
-28.039066501897175
-21.71715844300991
-28.574169311499197
-30.031578811469295
-34.89132940598599
-12.561410706656785
-20.259748943039803
-22.714418716982504
-28.415496679392934
-23.318210371985703
-29.177960966502393
-31.473958108338827
-35.33644842888292
-22.23038370287327
-28.92872193925629
-30.544804071332656
-35.24588203374308
-30.98992309422958
-35.84967368874628
-37.307083188716376
-40.16957350926047
-14.251128169578712
-22.018155251362902
-24.40413617990443
-30.17390298771603
-24.939238989506453
-30.86767842942432
-33.094986725859584
-37.026165891804844
-23.35160436408944
-30.118631445873632
-31.666024732548827
-36.43579154036043
-32.04245491004458
-36.97089434996245
-38.35961500453138
-41.290794170476644
-24.815278602262893
-30.58504541007449
-32.97102633861602
-36.743532872455006
-33.57481799361921
-37.50599715956447
-39.73330545599973
-41.667224347972386
-32.555680169907944
-37.32544697771953
-38.87284026439474
-41.645346798233724
-39.31795928729166
-42.24913845323692
-43.63785910780585
-44.571777999778504
-13.682631367872954
-22.018155251362906
-23.904328223599848
-30.2425918331172
-24.3707421878007
-30.86767842942432
-32.595178769555
-37.09485473720602
-22.714418716982514
-30.04994260047246
-31.097527930843068
-36.43579154036043
-31.405269262937658
-36.90220550456128
-37.79111820282563
-41.29079417047665
-24.405454432663408
-30.743718042180756
-32.6298910144177
-36.97089434996245
-33.164993824019724
-37.66466979167074
-39.392170131801414
-41.89458582547984
-32.077167154907286
-37.415430764424634
-38.46301609479525
-41.804019430340006
-38.839446272291
-42.33912223994202
-43.22803493820637
-44.730450631884786
-25.936499263479064
-32.34345171839759
-34.16093584523336
-38.57062802617928
-34.627349809434214
-39.195714622486406
-40.854526117215904
-43.42563065629549
-33.03971518401719
-38.44666763893571
-39.425564123905154
-42.835256304851065
-39.733305455999734
-43.30167026905192
-44.12189412191509
-45.69299866099468
-34.66206205429691
-39.07175423524283
-40.8892383620786
-43.30167026905191
-41.42434117168062
-43.995445710760215
-45.654257205489714
-46.2281014705967
-40.405203347969355
-43.81489552891527
-44.793792013884726
-46.206223920858044
-45.170222191380475
-46.74132673046007
-47.56155058332323
-47.135394848430224
-11.062441615185891
-20.259748943039803
-21.852635272618542
-29.05268232649986
-21.81924128051481
-29.177960966502393
-30.61217466397486
-35.97363407598985
-20.094228964295446
-28.291536292149367
-29.045834979861763
-35.24588203374309
-28.853768355651766
-35.212488041639354
-35.808114097245486
-40.16957350926048
-22.623852321842676
-29.823899375723993
-31.416785705302726
-36.619572485211435
-31.452080558600162
-36.813539970615146
-38.24775366808761
-41.61195280613
-30.295565044086555
-36.49561209796787
-37.24991078568028
-41.452697565589
-37.12653300687144
-41.487992418886435
-42.083618474492575
-44.447817612534955
-23.47498214289827
-30.743718042180756
-32.26791552635832
-37.539391151668205
-32.23452153425458
-37.66466979167075
-39.030194643742036
-42.4630826271856
-30.578198063436393
-36.84693396271888
-37.532543805030116
-41.80401943034
-37.3404771808201
-41.770625438236266
-42.297562648441236
-44.73045063188479
-33.03913257558245
-38.31060820089233
-39.834805685069895
-43.10902103640717
-39.87010053836733
-43.30298852181089
-44.668513373882185
-46.104141083353134
-38.7822738692549
-43.053749494564784
-43.73935933687602
-46.01357468821331
-43.61598155806718
-46.04886954151075
-46.57580675171571
-47.01143446118666
-22.747812709086244
-30.58504541007449
-31.609434937947466
-37.44940736496311
-31.507352100442567
-37.50599715956448
-38.37171405533119
-42.3730988404805
-29.782339784223204
-36.61957248521145
-36.8053743712181
-41.64534679823374
-36.544618901606924
-41.54326396072884
-41.57039321462921
-44.571777999778526
-32.470635773876694
-38.31060820089234
-39.334997728765316
-43.177709881808354
-39.30160373666158
-43.302988521810896
-44.1687054175776
-46.17282992875431
-38.145088222147976
-42.98506064916362
-43.17086253517027
-46.01357468821332
-42.978795910960265
-45.98018069610958
-46.00730995000995
-47.01143446118666
-33.16309296282603
-39.071754235242835
-40.02745491771464
-43.93885591615885
-39.92537208020974
-43.99544571076022
-44.792473761125756
-46.86528711770364
-38.26904860939155
-43.177709881808354
-43.29482292241383
-46.206223920858044
-43.03406745280265
-46.10414108335314
-46.062581491852335
-47.135394848430224
-40.88865575364386
-44.800056752088075
-45.75575743455988
-47.66989815903149
-45.72236344245614
-47.795176799034024
-48.59220484939956
-48.66775793200485
-44.63453677334371
-47.545937771787926
-47.6630508123934
-48.577191536865016
-47.47098418818339
-48.543797544761276
-48.50223795326048
-47.577791035865765
-11.06244161518589
-18.829468696970086
-21.374122257617884
-27.14388906542948
-22.387738082220565
-28.31617752213843
-30.70215845067996
-34.63333761662523
-21.498082644861455
-28.265109726645655
-29.971175645427117
-34.740942453238716
-30.82611883792353
-35.7545582778414
-37.30195156451659
-40.23313073046186
-21.62659204787007
-27.396358855681672
-29.94101241632947
-33.713518950168464
-31.02331708633332
-34.95449625227859
-37.3404771808201
-39.274396072792776
-30.702158450679967
-35.47192525849156
-37.17799117727302
-39.95049771111202
-38.101623215170605
-41.03280238111588
-42.580195667791074
-43.51411455976374
-23.384998356193172
-29.22345400940594
-31.699418724652567
-35.54061410389273
-32.71303454925525
-36.71290256060168
-39.030194643742036
-41.03280238111587
-31.892067957297307
-36.73052361051007
-38.36790068389037
-41.209096063130524
-39.222843876386776
-42.22271188773321
-43.70141632900724
-44.70402406638107
-31.951888514904752
-35.793083894144914
-38.26904860939154
-40.1129837146591
-39.3513532793954
-41.353961016769226
-43.671253099909585
-43.676600563310814
-39.09888348914321
-41.94007886838337
-43.577455941763674
-44.42139104703123
-44.50108797966126
-45.50369571703508
-46.98240015830911
-45.987747621710334
-23.384998356193172
-29.791950811111697
-31.768107570053736
-36.17779975099966
-32.71303454925525
-37.28139936230744
-39.09888348914321
-41.669988028222804
-31.82337911189614
-37.230331566814655
-38.36790068389037
-41.77759286483629
-39.154155030985606
-42.722519844037805
-43.70141632900724
-45.272520868086836
-32.110561147011026
-36.520253327956944
-38.49641008689898
-40.90884199387231
-39.510025911501664
-42.08113045058126
-43.89861457741702
-44.47245884252402
-39.18886727584832
-42.598559456794234
-43.73612857386995
-45.148560480843265
-44.591071766366355
-46.162176305445946
-47.141072790415386
-46.71491705552237
-33.710294823227855
-38.188675849574935
-40.09614376311581
-42.5772645154903
-41.041070742317316
-43.68086412679808
-45.42965940823267
-46.07219251874084
-40.220104150359376
-43.69848517670646
-44.76736544838101
-46.248486200755494
-45.55361979547625
-47.193413179957005
-48.103620819525275
-47.74615393003343
-40.43859734007309
-42.91971809244759
-44.82718600598845
-45.31104648439034
-45.84080183059113
-46.483334941099294
-48.2321302225339
-46.87740305906945
-45.588332040338955
-47.069452792713435
-48.13833306438798
-47.622193542789866
-48.993276256884386
-48.63580936739255
-49.546017006960824
-47.19128984349638
-21.626592047870073
-28.895327947152563
-30.578198063436393
-35.84967368874628
-31.02331708633332
-36.45346534374948
-37.97766282792704
-41.4105508113706
-30.06497280357304
-36.333708702855525
-37.17799117727303
-41.44946680258291
-37.46443756806368
-41.894585825479844
-42.58019566779108
-45.01308365123464
-31.19074248055426
-36.46221810586414
-38.145088222147976
-41.41930357348526
-38.65889609044607
-42.09178407388963
-43.61598155806719
-45.05160926753815
-38.26904860939155
-42.54052423470143
-43.38480670911894
-45.65902206045622
-43.73994194531076
-46.17282992875431
-46.85843977106555
-47.294067480536505
-32.11056114701102
-37.45072561772208
-39.06490688860474
-42.4078110853432
-39.510025911501664
-43.0116027403464
-44.46711137912279
-45.97142793399492
-38.620370474142554
-42.960534944853606
-43.73612857386994
-46.0790327706084
-44.02257496466059
-46.52415179350532
-47.141072790415386
-47.64538934528751
-39.6774513057226
-43.02035550246105
-44.63453677334372
-45.98018069610957
-45.14834464164181
-46.65266119651393
-48.108169835290326
-47.61522611618986
-44.82718600598846
-47.170090202726904
-47.945683831743246
-48.2913277545091
-48.30081906793506
-48.805135622807185
-49.42205661971726
-47.92911290061678
-31.95188851490476
-37.860549787321574
-38.97492310189964
-42.886324100343856
-39.3513532793954
-43.421426909945886
-44.377127592417686
-46.449940948995575
-38.39300899663512
-43.30167026905193
-43.577455941763674
-46.48885694020788
-43.79521348715315
-46.86528711770364
-46.98240015830911
-48.055213514887
-39.677451305722606
-43.588852304166814
-44.70322561874489
-46.617366343216496
-45.14834464164181
-47.221157998219695
-48.176858680691495
-48.252411763296784
-44.75849716058729
-47.6698981590315
-47.945683831743246
-48.85982455621486
-48.23213022253389
-49.30494357911178
-49.42205661971726
-48.49760970232254
-40.4385973400731
-44.41868718391847
-45.464371653095384
-47.44720122296817
-45.84080183059113
-47.98230403257019
-48.86931586964083
-49.01355779764728
-44.95114639323202
-47.9312362370774
-48.13833306438798
-49.12116263426076
-48.35609060977745
-49.49759281175651
-49.546017006960824
-48.69025893496727
-46.166899856918334
-48.14972942679112
-49.19541389596803
-49.180983191868215
-49.64053291886495
-49.78477484687141
-50.671786683942045
-48.8187683379759
-49.319374283211594
-50.30220385308438
-50.50930068039496
-49.494869976295135
-50.7957470711856
-49.93998899919205
-49.98841319439637
-47.135394848430224
-13.682631367872954
-21.53964223636225
-23.90432822359985
-29.764078818116552
-24.529414819906975
-30.54783804652994
-32.75385140166127
-36.77501435431163
-23.35160436408944
-30.208615232578737
-31.734713577950004
-36.5944641724667
-32.20112754215086
-37.219550768773814
-38.58697648203882
-41.608139434689186
-24.246781800557137
-30.106532395073835
-32.471218382311434
-36.333708702855525
-33.164993824019724
-37.18615677667009
-39.392170131801414
-41.416072810479186
-32.555680169907944
-37.415430764424634
-38.94152910979591
-41.804019430340006
-39.47663191939793
-42.497794872048296
-43.865220585313295
-44.88912326399105
-25.936499263479064
-31.86493870339693
-34.16093584523336
-38.09211501117863
-34.78602244154048
-38.875874239592015
-41.01319874932217
-43.105790273401105
-33.676900831124115
-38.605340271041975
-40.062749771012086
-42.99392893695734
-40.529163735212926
-43.61901553326445
-44.9177524011283
-46.01034392520722
-34.503389422190644
-38.43456858813591
-40.730565729972334
-42.66448462194499
-41.42434117168063
-43.51693269575955
-45.65425720548972
-45.74958845559605
-40.88371636297002
-43.81489552891527
-45.27230502888539
-46.20622392085804
-45.80740783848741
-46.899999362566334
-48.19873623043017
-47.2940674805365
-25.436691307174485
-31.933627548798107
-33.72981673432995
-38.229492701980966
-34.2862144852359
-38.94456308499319
-40.58207963841876
-43.24316796420345
-33.10840402941837
-38.605340271041975
-39.5629418147075
-43.062617782358515
-39.96066693350717
-43.61901553326446
-44.4179444448237
-46.07903277060839
-34.16225409799233
-38.661930065643354
-40.45811925117519
-42.960534944853606
-41.083205847482304
-43.744294173267
-45.38181072669257
-46.04563877850466
-40.47389219337053
-43.973568161021554
-44.93116970468707
-46.43358539836549
-45.39758366888792
-47.05867199467261
-47.85760090623185
-47.52142895804395
-35.69329892880799
-40.261663741860175
-41.98916408199085
-44.56026862107043
-42.545561832896794
-45.27533900408265
-46.844166712107054
-47.57668360932031
-41.43644022248043
-45.00480503553261
-45.89371773379696
-47.464822272876546
-46.291442852596646
-48.021220023782504
-48.75146008994057
-48.48397698715384
-42.42160144565323
-44.992705984732815
-46.72020632486349
-47.294050589970475
-47.34529292117061
-48.07780981838387
-49.64663752640826
-48.38189414964893
-46.80466811246001
-48.3757726515396
-49.26468534980394
-48.838529614910925
-49.731099314004794
-49.46361621121806
-50.19385627737612
-47.92911290061678
-23.384998356193176
-30.743718042180767
-32.2466205850544
-37.608079997069375
-32.303210379655766
-37.82334242377702
-39.16757233454439
-42.69044410469304
-31.05671107843706
-37.41543076442464
-38.07974566543195
-42.44120507744693
-37.97766282792704
-42.497794872048296
-43.00343714094934
-45.52630891109799
-32.94914878887736
-38.31060820089234
-39.813510743765974
-43.17770988180835
-39.938789383768516
-43.461661153917156
-44.80589106468452
-46.33150256086058
-39.260786884255566
-43.62224629627054
-44.286561197277855
-46.650760335320236
-44.25316720517411
-46.77603897532276
-47.281681244223805
-47.807292740399866
-33.80027860993295
-39.23042686734911
-40.66464056482157
-44.097528548265124
-40.72123035942294
-44.312790974972756
-45.588332040338955
-47.18263238191618
-39.5434199036054
-43.97356816102154
-44.569194216627686
-47.00208220007124
-44.467111379122784
-47.0586719946726
-47.49562541817247
-48.089925759749704
-41.367168768644525
-44.800056752088075
-46.23427044956055
-47.6698981590315
-46.359549089563075
-47.953849431140306
-49.2293904965065
-48.82643056411112
-45.7502354354513
-48.18312341889486
-48.778749474501005
-49.21437718397195
-48.74535548239725
-49.33965582397449
-49.77660924747435
-48.37364931507897
-33.1417980215221
-39.14044308064401
-40.074848821811884
-44.076233606961196
-40.06274977101208
-44.222807188267666
-44.998540297329264
-47.16133744061225
-38.816250469793374
-43.81489552891528
-43.91071362821683
-46.91209841336614
-43.73994194531075
-46.899999362566334
-46.83714482976161
-47.9999419730446
-40.867360812339946
-44.86874559748925
-45.80315133865712
-47.80727584983384
-45.85974113325849
-48.022538276541475
-48.79827138560307
-48.96380825491347
-45.181738633745546
-48.183123418894866
-48.27894151819641
-49.283066029373124
-48.17685868069149
-49.33965582397449
-49.276801291169754
-48.44233816048014
-41.559818001289266
-45.62989163183975
-46.49560852760645
-48.56842188418434
-46.48350947680664
-48.7149954654908
-49.42203972915123
-49.65626544386279
-45.30569902098911
-48.3757726515396
-48.40290190543997
-49.47571526201786
-48.23213022253388
-49.463616211218046
-49.33207283301215
-48.566298547723704
-47.288120518134505
-49.360933874712394
-50.22665077047909
-50.30220385308438
-50.283240565080455
-50.51746627979201
-51.22451054345244
-49.4614759841914
-49.67392691096869
-50.74674026754657
-50.77386952144694
-49.84942260405223
-50.67178668394203
-49.906012398653594
-49.774469020447704
-47.01143446118666
-22.747812709086247
-28.676252149004117
-31.130921922946815
-35.06210108889208
-32.23452153425459
-36.32437333230613
-38.620370474142554
-40.712961998221495
-31.823379111896138
-36.751818551814004
-38.36790068389037
-41.299079849835636
-39.31282766309188
-42.402679461143414
-43.86008896111351
-44.952680485192445
-31.314702867797827
-35.2458820337431
-37.70055180768579
-39.63447069965846
-38.872840264394746
-40.96543178847367
-43.2614289303101
-43.35676018041643
-39.03019464374205
-41.96137380968731
-43.57745594176368
-44.51137483373634
-44.591071766366355
-45.68366329044529
-47.14107279041539
-46.23640404052173
-33.07310917612093
-37.072977187467366
-39.458958116008894
-41.461565853382716
-40.56255772731667
-42.723838096796776
-44.95114639323203
-45.11516648873953
-40.22010415035938
-43.21997216170581
-44.76736544838102
-45.76997318575484
-45.712292427582526
-46.87357279706262
-48.262293451631564
-47.42631354713905
-39.6427390608599
-41.64534679823373
-44.03132772677527
-44.03667519017649
-45.203616183484215
-45.36763627899171
-47.59494457542698
-45.761704396961875
-45.42965940823269
-46.43226714560652
-47.979660432281726
-46.98500789568294
-48.9932762568844
-48.157296352391896
-49.54601700696083
-46.71277682849572
-33.1417980215221
-37.71016283457429
-39.596335806811226
-42.16744034589082
-40.631246572717835
-43.3610237439037
-45.08852408403437
-45.82104098124763
-40.22010415035938
-43.78846896341157
-44.83605429378218
-46.40715883286177
-45.71229242758252
-47.442069598768384
-48.330982297032726
-48.06349919424599
-39.870100538367346
-42.44120507744694
-44.327378049683865
-44.901222314790864
-45.43097766099166
-46.16349455820492
-47.890994898335585
-46.62625152157625
-45.588332040338955
-47.159436579418546
-48.20702190978916
-47.78086617489615
-49.15194888899067
-48.88446578620393
-49.773378484468275
-47.508635107708926
-41.46983421458417
-44.10962759906492
-45.927111725900694
-46.56964483640885
-46.9620224918073
-47.76322823442174
-49.42203972915124
-48.22598519779307
